Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,AL,2015,"12        ",Male,16,Right-Handed,173.7,27,,2,Car,8,.529,34,"Football (American)",286,750,78,00,945,"876 ",25,"Right foot",80,70,"Ring finger",April,Summer,Yes,No,"No favorite",Water,"Mathematics and statistics",7,7,6,"Yes - other","In person",6,3,2,1,.5,1,2,1,2,.5,1,4,5,2,Some,"Graduate degree",Other,Telepathy,Healthy,"Sports person",Religious
USA,AL,2022,"12        ",Male,18,Right-Handed,5�11,35,72,1,Car,10,0.863,69,Baseball/Softball,50,50,80,80,90,90,15,"Right foot",6,6,"Same length",February,Summer,Yes,No,Meat,"Soft drink (caffeinated)",History,6,8,4,"Yes - broadband connection","Text messaging",8,12,10,8,8,4,10,6,6,6,6,6,6,6,Some,"Graduate degree",,Telepathy,Happy,"Sports person","Education/Youth development"
USA,AL,2023,"12        ",Female,18,Right-Handed,157.5,23.5,157.5,1,Car,8,0.367,43,Walking/Hiking,775,684,786,695,503,701,23.5,"Same length",63.5,63.5,"Same length",January,Fall,No,No,Breads/Sandwiches,Water,English,6,8,4,"Yes - other","Internet chat or instant messaging",150,100,70,25,2,5,5,0,2,50,3,15,30,6,Some,"Some college","Rap/Hip hop",Telepathy,Rich,"Business person",Environment
USA,AL,2022,"12        ",Male,17,Right-Handed,167.6,26,173,1,Car,13,0.313,47,Basketball,500,500,700,700,1000,1000,26,,7,6.5,"Ring finger",February,Fall,Yes,No,Meat,"Energy drink",Music,7,9,4,"Yes - broadband connection","Text messaging",70,70,2,1,0,0,0,6,9,3.5,9,1,6,0,Some,"High school",Other,"Super strength",Rich,"Musician or singer","International aid"
USA,AL,2022,"12        ",Male,18,Right-Handed,187,29,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2023,"12        ",Male,18,Left-Handed,152.4,27,178,1,Car,2,0.438,60,Other,500,100,500,900,50,100,25.5,"Right foot",74,76,"Ring finger",November,Winter,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Other,7,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",2,6,10,3,0,1,10,0,8,4,2,8,30,2,"Very little",Other,Country,Fly,Rich,Relative,"Wildlife, animals"
USA,AL,2022,"12        ",Female,18,Right-Handed,170.7,24cm,155cm,1,Car,25,.473,62,Dancing,465,535,872,866,75,374,26cm,"Left foot",50mm,60mm,"Ring finger",September,Fall,No,No,Poultry,Water,Science,7,10,5,"Yes - other","Text messaging",8,16,10,20,8,6,3,0,24,6,14,10,9,0,Some,"Graduate degree",Gospel,"Freeze time",Healthy,Relative,Religious
USA,AL,2022,"12        ",Female,18,Right-Handed,157,23,148,1,Car,10,1.34,46,Basketball,588,636,385,251,807,893,22,"Right foot",8,7,"Index finger",January,Summer,No,No,Poultry,Water,English,6,7,5,"Yes - broadband connection","Text messaging",35,29,3,1,1,24,1,3,5,1,6,4,0,1,"A lot","Undergraduate degree",Pop,Telepathy,Happy,Other,"International aid"
USA,AL,2022,"12        ",Male,18,Right-Handed,173,28,130,1,Car,33,.449,68,Other,914,556,471,86,203,219,28,"Same length",,,"Index finger",December,Fall,No,No,Meat,Water,History,7,9,4,"Yes - broadband connection","In person",15,17,10,3,8,30,24,1,2,2,2,4,10,2,Some,"Graduate degree",Country,"Freeze time",Happy,Relative,Religious
USA,AL,2021,"12        ",Male,17,Right-Handed,174,35,174,2,"Rail (Train/Tram/Subway)",25,.404,,Basketball,600,600,500,750,900,900,27,"Right foot",60,50,"Ring finger",August,Spring,Yes,No,Desserts,Tea,"Mathematics and statistics",7.5,8.5,2,"Yes - other","Internet chat or instant messaging",15,14,4,1,4,10,2,2,4,2,8,6,15,10,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,"Religious figure","International aid"
USA,AL,2022,"12        ",Male,17,Right-Handed,187,31,187,1,Car,15,.334,60,Basketball,1000,1000,1000,400,385,1000,31,"Same length",80,76,"Index finger",December,Summer,No,No,Meat,"Sports drink","Physical education",7,9,3,"Yes - broadband connection","Text messaging",80,100,4,8,4,1,18,0,7,2,0,6,15,1,"Very little","Some college","Rap/Hip hop","Freeze time",Rich,Friend,Health
USA,AL,2022,"12        ",Male,18,Right-Handed,185.4,33.02,185,1,Car,10,0.299,54,Other,0,888,0,0,979,1000,33.02,,63.5,63.5,"Index finger",November,Fall,Yes,No,Meat,"Soft drink (caffeinated)",Science,6,9,7,"Yes - broadband connection","In person",30,30,15,2,0,15,5,20,30,2,8,8,28,1,None,"Undergraduate degree",Pop,Telepathy,Happy,"Religious figure",Religious
USA,AL,2015,"12        ",Female,16,Right-Handed,160,22,,1,Car,2,1.028,40,Swimming,,,,,,,22,"Same length",,73,"Ring finger",June,Summer,Yes,No,Pizza/Pasta,Tea,"Mathematics and statistics",7,14,4,"Yes - broadband connection","Text messaging",25,22,6,2,10,15,1,1,20,20,20,10,0,4,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,"International aid"
USA,AL,2023,"12        ",Male,18,Right-Handed,182cm,28cm,182cm,1,Car,20min,0.355,57,Basketball,497,128,0,401,513,807,27cm,"Right foot",8,8,"Same length",April,Fall,No,No,Seafood,"Soft drink (non-caffeinated)",,8,10,5,"Yes - broadband connection",,45,40,5,15,1,3,2,6,5,5,2,6,10,4,"A lot","High school",Country,"Super strength",Rich,Actor,Religious
USA,AL,2023,"12        ",Female,19,Right-Handed,5'5,24,278,1`,Bus,"15 ",0.319,45,Dancing,900,1000,1000,1000,500,800,24,"Same length",8,9,"Ring finger",February,Winter,Yes,No,Meat,Juice,"Mathematics and statistics",6,8,4,"Yes - other","Cell phone",5,204,0,0,1,0,0,0,0,3,0,12,0,3,"A lot",Other,Gospel,"Freeze time",Happy,"Religious figure",Other
USA,AL,2021,"12        ",Male,17,Right-Handed,188,30,190,1,Car,7,0.322,50,Basketball,800,500,500,500,0,500,30,"Same length",81.2,101.6,"Ring finger",March,Fall,No,No,Meat,Water,History,8,9,4,"Yes - broadband connection","Text messaging",10,5,6,20,4,8,5,20,4,6,15,20,0,25,"Very little","High school","Rap/Hip hop",Invisibility,Happy,Relative,"International aid"
USA,AL,2022,"12        ",Female,"18 ",Left-Handed,68,"28 ",69,1,Car,"5 min",0.792,62,None,,,,,,,28,"Same length",9,8,"Index finger",February,Spring,No,No,Vegetables,Water,"Physical education",6,"10 ",2,"Yes - broadband connection","Text messaging",Alot,"Alot ",0,3,0,0,0,0,0,0,12,0,40,0,Some,"High school",Country,Fly,Happy,Relative,"Education/Youth development"
USA,AL,2023,"12        ",Female,18,Right-Handed,"168 ",9,168,1,Car,"15 ",0.389,45,Other,350,600,400,750,800,850,9,"Same length",70,70,"Same length",October,Summer,No,No,Seafood,Water,Other,6-8,4,6,"Yes - other","Text messaging",250,275,30,27,2,16,2,3,10,5,1,14,0,4,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,Actor,"Wildlife, animals"
USA,AL,2023,"12        ",Male,17,Right-Handed,165,23.5,164,1,Car,15,0.23,35,"Football (American)",1000,1000,1000,1000,500,999,23.5,"Same length",70,80,"Ring finger",July,Summer,No,No,Meat,Tea,"Physical education",4,10,5,"Yes - broadband connection","Cell phone",90,120,0,70,0,10,30,70,100,60,100,8,37,0,None,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person","Wildlife, animals"
USA,AL,2012,"6         ",Male,12,Left-Handed,165,28,163,1,Car,8,0.357,63,Basketball,91,107,433,,615,652,28,"Same length",90,100,"Ring finger",October,Winter,Yes,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",9,9,4,"Yes - broadband connection",Telephone,0,0,3,0,4,3,12,13,0,0,12,15,2,0,"Very little","Graduate degree",Techno/Electronic,Invisibility,Happy,Relative,Health
USA,AL,2021,"12        ",Male,18,Right-Handed,179,28.48,180.4,1,Car,"15 ",.337,48,Basketball,695,701,1000,1000,225,727,28.48,"Same length",75,80,"Ring finger",June,Fall,Yes,No,Breads/Sandwiches,"Soft drink (non-caffeinated)",History,7,9,5,"Yes - broadband connection","In person",4,4,15,3.5,5,25,4,0,14,1,1,7,15,0,"Very little","Graduate degree",Techno/Electronic,Telepathy,Happy,Relative,"Wildlife, animals"
USA,AL,2023,"12        ",Male,17,Right-Handed,183,31.5,185,1,Car,12,0.276,21,Baseball/Softball,1000,1000,1000,1000,1000,1000,31,"Same length",32,12,"Same length",July,Spring,Yes,No,Meat,Water,"Physical education",7,10,3,"Yes - other","Internet chat or instant messaging",54,65,1,1,1,1,1,1,1,1,1,1,1,1,"A lot","Graduate degree",Reggae,Telepathy,Happy,Politician,Religious
USA,AL,2023,"12        ",Male,17,Left-Handed,182.8,26.67,175,1,Car,14,0.323,43,Running/Jogging,1000,674,674,829,1000,1000,27,"Left foot",70,75,"Ring finger",August,Summer,Yes,No,Seafood,Water,"Computers and technology",8,8,3,"Yes - broadband connection","In person",20,20,0,0,0,0,4,2,4,3,8,8,2,4,None,Other,"Rap/Hip hop",Telepathy,Happy,"Religious figure","Education/Youth development"
USA,AL,2022,"12        ",Female,17,Right-Handed,162,25.9,167.2,1,Car,15,0.297,2.18,Tennis,1000,1000,1000,1000,900,900,25.9,"Same length",76.2,75.4,"Same length",June,Summer,Yes,No,Meat,"Soft drink (caffeinated)",History,7,12,3,"Yes - other","Cell phone",58,63,24,24,2,68,4,0,23,23,98,7,29,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,"Wildlife, animals"
USA,AL,2022,"12        ",Male,18,Right-Handed,175,23,173,1,Car,19,.264,43,Baseball/Softball,385,561,551,390,0,225,23.5,"Left foot",100,100,"Same length",October,Fall,No,No,Meat,"Sports drink",History,7,9,4,"Yes - broadband connection","Cell phone",15,16,40,3,n/a,80,21,n/a,7,n/a,10,n/a,n/a,12,"Very little","Some college",Country,Telepathy,Happy,Relative,Environment
USA,AL,2022,"12        ",Male,18,Right-Handed,177.8,26,176,1,Car,14,0.260,73,Baseball/Softball,2,2,3,3,3,2,26.4,"Left foot",83,73,"Ring finger",June,Winter,No,No,Meat,Water,Science,8,10,4,"Yes - other","Cell phone",30,55,5,1,3,8,12,1,3,1,3,0,0,2,Some,"Graduate degree","Rap/Hip hop","Super strength",Happy,Relative,"Arts, culture, sports"
USA,AL,2022,"12        ",Female,17,Right-Handed,167.6,23.8,,1,Car,10,,,Athletics,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,"Very little","Graduate degree",Country,Invisibility,Happy,Relative,"Wildlife, animals"
USA,AL,2023,"12        ",Female,18,Right-Handed,123.4,23.4,25,3,Car,10,0.842,0.674,Baseball/Softball,5,5,5,5,7,7,23.4,"Same length",27,26,"Index finger",December,Summer,No,No,Fruit,Water,Art,7,9,3,"Yes - broadband connection","Cell phone",300,300,6,6,6,6,6,6,6,6,6,6,6,6,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Other
USA,AL,2015,"12        ",Female,17,Left-Handed,170,23,61,1,Car,13,1,50,Golf,,,,,,,24,"Left foot",7,8,"Ring finger",October,Spring,No,No,Meat,Water,Music,7,10,3,"Yes - other","Text messaging",100,70,5,10,5,7,4,1,4,24,4,15,0,2,"A lot","Graduate degree",Pop,Invisibility,Happy,"Religious figure",Religious
USA,AL,2022,"12        ",Female,17,Right-Handed,5�4,27,142,1,Car,"5 min",.87,.59,Dancing,,,,,,,29,"Left foot",1.1,1.1,"Same length",June,Summer,No,No,"Rice/Noodle dishes",Water,Music,5,7,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Male,18,Right-Handed,156,27.5,150,1,Car,15,0.527,56,Running/Jogging,1000,1000,1000,1000,1000,1000,27.5,"Same length",60,70,"Ring finger",September,Fall,No,No,Pizza/Pasta,Water,History,8,6,4,"Yes - broadband connection","In person",0,0,20,1,3,5,15,20,6,1,4,0,0,3,"Very little","Graduate degree","Punk rock",Fly,Happy,Other,Health
USA,AL,2023,"12        ",Female,17,Right-Handed,177,27.5,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Female,18,Right-Handed,154.9,22.86,152.4,1,Car,8,.432,47,Other,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Male,18,Right-Handed,176,25,176,1,Car,4,.338,69,"Football (American)",166,225,48,0,711,1000,27,"Left foot",7.5,7.5,"Same length",October,Spring,No,No,Meat,Water,"Physical education",6,9,2,"Yes - broadband connection","Cell phone",5,5,2,5,1,1,1,4,5,2,10,1,35,1,Some,"Some college",Pop,"Freeze time",Rich,"Sports person","Arts, culture, sports"
USA,AL,2022,"12        ",Male,17,Right-Handed,177,25.4,184,2,Car,30,.281,43,Soccer,850,652,513,797,342,497,25.4,"Same length",7.7,7,"Index finger",March,Winter,No,No,Meat,Water,"Physical education",6,8,5,"Yes - other","In person",4,4,5,2,0,5,25,5,15,2,5,5,10,2,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person",Environment
USA,AL,2018,"8         ",Female,14,Right-Handed,161,10,159,1,Bus,15,1.057,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2018,"8         ",Male,14,Right-Handed,171,156,177,1,Bus,20,8,9,"Football (American)",,,,,,,145,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2015,"12        ",Female,16,Ambidextrous,165,25,165,1,Car,7,.672,34,Baseball/Softball,,,,,,,26,"Left foot",80,70,"Index finger",June,Fall,No,No,Meat,Tea,Science,8,10,3,"Yes - other","Text messaging",100,100,21,7,0,10,10,15,15,20,20,15,4,7,"A lot","High school","Punk rock",Telepathy,Happy,Relative,Religious
USA,AL,2010,"12        ",Male,18,Right-Handed,176,26,176,1,Car,6,.271,32,Soccer,144,32,353,,706,909,26,"Same length",9,10,"Ring finger",October,Winter,No,No,Meat,Water,English,8,6,3,"Yes - broadband connection",Other,197,204,25,3,2,5,7,30,3,3,30,2,0,10,"Very little","Graduate degree","Rock and roll",Telepathy,Rich,Relative,"Arts, culture, sports"
USA,AL,2023,"12        ",Male,17,Right-Handed,182.9,27.9,175.3,1,Car,4,0.39,40,"Football (American)",1000,500,999,500,775,875,28.8,"Left foot",88.9,76.2,"Ring finger",May,Summer,No,No,Poultry,Water,"Physical education",9,9,3,"Yes - broadband connection","In person",12,12,10,1,3,2,8,2,1,2,5,2,12,2,Some,"Graduate degree",Country,Fly,Healthy,"Sports person","International aid"
USA,AL,2023,"12        ",Male,18,Right-Handed,5/10,27,5/9,1,Car,15,.446,42,Baseball/Softball,0,0,0,0,0,0,26,"Same length",3.5,3.2,"Ring finger",January,Winter,No,No,Meat,Water,Other,5,8,5,"Yes - other","Text messaging",100,200,2,0,1,1,4,0,1,1,2,2,8,1,"A lot","High school","Rock and roll",Telepathy,Happy,Other,Other
USA,AL,2023,"12        ",Male,17,Right-Handed,175.2,32,170,1,Car,15,.34,44,Baseball/Softball,400,100,0,300,100,900,32,"Left foot",9,8,"Ring finger",March,Summer,No,No,Meat,Water,History,6,9,4,"Yes - other","Cell phone",20,20,8,2,1,5,2,0,10,5,5,0,12,2,Some,"Some college",Country,"Freeze time",Happy,"Religious figure","Education/Youth development"
USA,AL,2022,"12        ",Male,18,Right-Handed,172.,26,179,1,Car,1,.65,34,"Football (American)"," 200",400,200,500,500,800,26.5,"Left foot",8.5,8,"Index finger",September,Winter,No,No,Seafood,Water,"Physical education",8,10,6,"Yes - dial-up connection","Internet chat or instant messaging",108,101,30,1,0,2,0,0,3,3,2,1,0,1,Some,"Graduate degree",Country,Fly,Happy,Relative,Health
USA,AL,2023,"12        ",Female,16,Left-Handed,152.4,23,152,1,Car,10,.454,40,Other,500,700,500,400,900,1000,23,"Same length",65,70,"Ring finger",May,Fall,Yes,No,"No favorite","Energy drink",Other,7,10,4,"Yes - other","Text messaging",20,100,8,1,0,3,3,2,12,1,30,0,0,5,Some,"Graduate degree",Other,Telepathy,Rich,Other,Religious
USA,AL,2023,"12        ",Male,18,Right-Handed,170,25,175,1,Car,20,0.35,32,"Football (American)",1000,973,706,1000,503,834,25,"Same length",70,70,"Same length",January,Fall,Yes,No,Poultry,Water,History,6,10,5,"Yes - other","Text messaging",5,10,10,6,5,10,7,18,1,3,12,4,0,5,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Other,"International aid"
USA,AL,2010,"12        ",Male,17,Right-Handed,181,28,184,1,Car,15,.438,47,Athletics,477,674,546,,978,906,28,"Same length",80,85,"Ring finger",March,Winter,Yes,No,Meat,"Soft drink (caffeinated)",History,7,12,3,"Yes - broadband connection","Text messaging",30,30,25,1,2,6,6,1,.5,1,1,30,0,3,Some,"Graduate degree","Rock and roll",Invisibility,Happy,"Sports person","Wildlife, animals"
USA,AL,2023,"12        ",Male,17,Right-Handed,193,30,186,1,Car,15,0.518,32.36,Baseball/Softball,550,600,350,500,150,800,29,"Right foot",90,8,"Index finger",June,Spring,No,No,Meat,Milk,History,5,3,2,"Yes - other","Cell phone",38,54,14,3,1,4,6,2,7,5,28,4,35,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,Religious
USA,AL,2023,"12        ",Female,18,Right-Handed,5'0,17,60,1,Car,10,"0,567",63,None,100,100,1000,1000,1000,1000,idk,"Same length",7,7,"Ring finger",December,Summer,Yes,No,Seafood,Juice,Other,5,7,4,"Yes - broadband connection","In person",30,35,7,2,0,2,0,0,10,10,2,2,40,3,"A lot","High school","Rap/Hip hop",Telepathy,Rich,"Business person","International aid"
USA,AL,2018,"12        ",Female,17,Right-Handed,62,30,62,1,Car,20,0.349,50,None,800,500,500,500,1000,1000,30,"Same length",100,100,"Same length",February,Fall,No,No,Meat,Tea,English,7,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",6,5,20,5,2,7,3,0,12,12,12,15,19,4,"Very little","Graduate degree",Country,"Freeze time",Happy,Relative,Health
USA,AL,2015,"12        ",Female,17,Right-Handed,177.8,27.7,183,1,Car,5,0.76,49,Basketball,,,,,,,27.7,"Same length",75,77,"Ring finger",February,Summer,Yes,No,Meat,Tea,History,9,11,4,"Yes - broadband connection","Text messaging",3,3,8,1,3,14,23,0,17,4,50,10,0,10,Some,"Graduate degree",Country,Fly,Happy,"Sports person",Religious
USA,AL,2022,"12        ",Female,17,Right-Handed,5�4,9,62,1,Car,6,20,30,Tennis,,,,,,,9,"Same length",12,12,"Ring finger",May,Summer,No,No,"Rice/Noodle dishes",Water,History,6,10,2,"Yes - broadband connection","Cell phone",10,10,12,6,5,7,8,1,2,2,2,4,3,2,Some,"Undergraduate degree",Pop,Invisibility,Famous,Actor,Health
USA,AL,2010,"12        ",Female,17,Right-Handed,180,26,173,1,Car,11,.703,37,Running/Jogging,0,0,0,,1000,1000,26,"Same length",80,75,"Index finger",April,Spring,No,No,Vegetables,Water,"Mathematics and statistics",8,10,3,"Yes - broadband connection","Text messaging",100,100,24,2,3,20,15,10,10,10,10,5,0,2,Some,"Undergraduate degree",Pop,Fly,Happy,Relative,Health
USA,AL,2023,"12        ",Male,17,Right-Handed,5'10,"25.4 ","178 ",1,Car,"10 ",1.202,65,Soccer,500,300,700,600,0,600,,"Same length",8,"7 1/2","Index finger",March,Summer,No,No,Other,Water,Other,"5-6 ",7-9,4,"Yes - broadband connection","Text messaging",20,22,6-7,0,1,4-5,5-6,3-4,4,1,8-9,1,7,1,"Very little","Some college","Rap/Hip hop",Fly,Rich,"Coach or club leader","Education/Youth development"
USA,AL,2013,"11        ",Male,17,Right-Handed,,27.94,157.4,2,Car,10,0.17,37,Other,750,500,700,1000,1000,1000,28.04,"Left foot",120,140,"Same length",September,Spring,No,No,Meat,Water,English,5,12,4,"Yes - other","Text messaging",200,250,13,20,5,2,15,0,10,3,3,1,0,0,"A lot","Graduate degree",Techno/Electronic,Fly,Rich,"Musician or singer",Other
USA,AL,2021,"12        ",Male,18,Ambidextrous,"5""10",10.5,"6""2",1,Car,20,.38,55,None,100,100,100,100,50,80,10.5,"Same length",3,3,"Same length",January,Fall,No,No,Meat,Water,"Social studies",8,8,4,"Yes - other","In person",idk,idk,3,2,2,3,2,4,4,4,6,3,15,2,"Very little","High school","Rap/Hip hop",Telepathy,,"Business person",Health
USA,AL,2023,"12        ",Female,17,Right-Handed,177,27.5,60,1,Walk,2,.792,58,Other,1000,800,400,100,45,80,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2021,"12        ",Female,16,Right-Handed,165,23,163,2,Car,40,0.669,60,None,0,0,0,0,500,1000,23,"Same length",80,90,"Index finger",October,Fall,Yes,No,Fruit,Other,"Social studies",4,8,4,"Yes - broadband connection","Internet chat or instant messaging",500,500,0,56,0,0,0,84,1,0,2,0,0,0,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Musician or singer",Other
USA,AL,2022,"12        ",Male,18,Right-Handed,6'4,30.48,,1,Car,"10 ",0.376,52,Bowling,722,,,,,,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Male,17,Right-Handed,184,27.4,183,1,Car,12,.482,41,Athletics,500,500,500,500,700,1000,27.5,"Left foot",110,76.2,"Index finger",March,Summer,No,No,Meat,Water,"Physical education","4 1/2",6,2,"Yes - broadband connection","Internet chat or instant messaging",15,20,3,2,6,1,0,0,2,5,1,4,38,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Friend,Health
USA,AL,2018,"8         ",Female,14,Right-Handed,151,10,107,1,Bus,24,62,54,Dancing,497,1000,1000,91,102,1000,10,"Same length",89,80,"Index finger",January,Summer,Yes,No,Meat,Water,"Computers and technology",5,8,4,"Yes - broadband connection","Text messaging",9,24,1,1,3,5,4,0,8,5,1,2,0,2,"Very little","Some college",,Fly,Happy,"Business person","Wildlife, animals"
USA,AL,2023,"12        ",Female,18,Right-Handed,5'3,20,154,1,Car,10,0.398,50,Soccer,487,171,267,829,727,818,19,"Right foot",70,70,"Same length",November,Summer,No,No,"Rice/Noodle dishes",Water,Science,6,9,4,"Yes - other","Text messaging",27,53,20,5,2,3,8,1,29,4,6,4,0,5,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Rich,Friend,Health
USA,AL,2023,"12        ",Female,18,Right-Handed,"5""3",20,270,1,Bus,16,1.132,42,"Football (American)",278,1000,1000,155,348,1000,20,"Same length",9,6,"Same length",November,Fall,No,No,Meat,Juice,"Mathematics and statistics",5,8,6,"Yes - other",Other,5,20,3,9,9,0,2,4,4,5,19,20,0,7,"Very little","Some college","Rap/Hip hop",Telepathy,Healthy,"Doctor or nurse",Other
USA,AL,2022,"12        ",Female,18,Right-Handed,62,22,63,1,Car,15,.822,48,Gymnastics,10,10,4,8,3,10,21,"Right foot",45,44,"Index finger",October,Spring,Yes,No,Desserts,"Sports drink",Art,6,4,2,"Yes - broadband connection","In person",70?,65?,5,1,2,3,0,1/2,2,2,8,8,35,10,Some,"High school","Rap/Hip hop",Telepathy,Rich,Actor,"International aid"
USA,AL,2021,"12        ",Female,18,Right-Handed,166.4,23,166.4,1,Car,13,.725,35,Soccer,887,626,230,904,100,813,23,"Same length",75,80,"Ring finger",January,Summer,No,No,Seafood,Water,Art,8.5,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",19,23,36,57,5,0,10,2,22,3,11,9,26,2,"A lot",Other,Other,Fly,Rich,Actor,"Wildlife, animals"
USA,AL,2022,"12        ",Male,19,Right-Handed,167.6,425.8,167,2,Car,15,2.6,30,Walking/Hiking,500,500,500,800,400,800,25,"Right foot",76,75,"Ring finger",February,Fall,No,No,Meat,Water,History,7,10,4,"Yes - broadband connection","Text messaging",0,0,0,0,2,0,0,6,0,0,0,6,0,0,Some,"Some college","Rap/Hip hop","Freeze time",Rich,"Sports person","Education/Youth development"
USA,AL,2018,"12        ",Male,17,Right-Handed,182,27,185,1,Car,15,0.32,60,Basketball,800,0,300,500,800,1000,27,"Same length",9,10,"Ring finger",May,Fall,No,No,Poultry,Water,History,7,7,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",57,63,3,2,7,5,18,4,4,5,10,10,0,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person","Arts, culture, sports"
USA,AL,2023,"12        ",Female,18,Right-Handed,162.5,335.2,162.5,1,Car,15,0.405,42,None,8,6,7,7,2,4,162.5,"Same length",7.8,7.7,"Index finger",April,Summer,No,Yes,Meat,Coffee,History,8,12,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",8,9,5,0,0,12,0,9,15,1,3,4,5,3,Some,"Some college",Country,Telepathy,Happy,Other,"Education/Youth development"
USA,AL,2022,"12        ",Male,18,Right-Handed,182.8,26,188,2,Car,15,0.311,34,Baseball/Softball,,,,,,,26,"Right foot",7.9,7.5,"Same length",September,Summer,No,No,Pizza/Pasta,Tea,Science,7,10,3,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2022,"12        ",Female,18,Right-Handed,152,21,154,1,Car,10,0.692,"41 ",Other,1000,100,90,75,50,0,20,"Right foot",70,65,"Index finger",September,Spring,No,No,"Rice/Noodle dishes",Tea,English,"7 1/2","9 1/2",5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",10,20,,,,,,,,,,,,,,,,,,,
USA,AL,2023,"12        ",Female,18,Left-Handed,162.5,24,170,1,Bus,20,0.578,84,Running/Jogging,1000,503,1000,802,107,1000,24,"Same length",7,6,"Index finger",November,Winter,No,No,Seafood,Water,Music,9,4,4,"Yes - broadband connection","Cell phone",5,4,35,0,5,6,0,0,35,15,35,0,0,7,"A lot","Graduate degree",Pop,Telepathy,Healthy,"Doctor or nurse",Environment
USA,AL,2022,"12        ",Female,18,Right-Handed,148.8,24.1,200,2,Car,27,0.48,.62,Athletics,8,5,9,7,8,9,24.8,"Left foot",8,9,"Ring finger",October,Summer,Yes,No,Fruit,"Soft drink (caffeinated)",History,4,5,5,"Yes - broadband connection","In person",53,24,1,4,0,2,2,0,4,1,1,3,2,0,Some,"High school","Rap/Hip hop",Fly,Healthy,"Coach or club leader",Religious
USA,AL,2021,"12        ",Female,18,Right-Handed,155,38,148,3,Car,5,0.422,30,Tennis,706,684,824,588,524,551,38,"Same length",50.8,58.4,"Ring finger",January,Winter,No,Yes,Desserts,Water,Science,4,4,3,"Yes - broadband connection","Text messaging",100,130,15,5,12,10,0,0,35,19,22,0,50,10,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,"Education/Youth development"
