Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,FL,2017,"12        ",Male,16,Right-Handed,184,28,184,1,Car,5,0.048,53,Other,950,200,300,850,800,1000,27,"Right foot",95,105,"Ring finger",May,Summer,No,No,Breads/Sandwiches,Water,Science,5,12,5,"Yes - broadband connection","Text messaging",100,700,47,1,15,15,14,1,18,16,56,1,0,1,None,"Graduate degree",Pop,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,FL,2017,"6         ",,,,,,,,,,4,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2022,"11        ",Female,16,Right-Handed,172.7,25,160,1,Car,10,,,Other,200,100,500,1000,200,500,25,"Right foot",,,,February,Winter,No,No,Pizza/Pasta,Coffee,Science,7,8,5,"Yes - dial-up connection","Cell phone",50,50,20,30,20,20,20,20,20,20,20,20,20,20,Some,"Graduate degree",Country,"Freeze time",Happy,"Business person","Wildlife, animals"
USA,FL,2018,"12        ",Male,17,Right-Handed,180,28,150,2,Car,20,0.34,51,"Table Tennis",750,200,500,720,900,1000,28,"Same length",100,80,"Index finger",March,Summer,Yes,No,Meat,Tea,"Mathematics and statistics",8,12,3,"Yes - broadband connection","Text messaging",5,2000,16,3,7,6,1,10,1,3,20,5,0,2,"Very little","Graduate degree",Pop,"Freeze time",Famous,"Musician or singer",Environment
USA,FL,2017,"12        ",Male,18,Right-Handed,175,28,177.8,2,Car,8,0.349,50,Soccer,100,100,100,100,100,100,29,"Left foot",600,550,"Index finger",July,Summer,No,No,Pizza/Pasta,Water,Languages,7,12,4,"Yes - other","Text messaging",20,20,12,1,5,3,10,10,10,12,1,4,0,0,"A lot","Graduate degree","Rap/Hip hop","Super strength",Happy,"Sports person","International aid"
USA,FL,2020,"12        ",Male,18,Right-Handed,169,25,179,2,Car,25,2.92,41,Soccer,1000,1000,1000,1000,1000,1000,25,"Same length",92,74,"Index finger",November,Winter,No,No,Poultry,Water,Science,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",5,1,6,1,10,7,1,2,1,1,2,2,0,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Other,"Wildlife, animals"
USA,FL,2015,"12        ",Male,17,Right-Handed,185,30,178,2,Car,20,0.407,39,Lacrosse,900,800,900,1000,1000,1000,30,"Same length",76,76,"Same length",November,Fall,Yes,No,Poultry,Water,Science,7,11,4,"Yes - broadband connection","Text messaging",50,500,50,3,25,15,18,6,14,35,10,7,0,4,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"International aid"
USA,FL,2018,"11        ",Male,15,Right-Handed,177,29,182,2,Car,18,0.771,49,Walking/Hiking,350,200,800,600,550,800,29,"Same length",100,105,"Ring finger",September,Winter,Yes,No,"No favorite",Water,"Mathematics and statistics",5.5,9.5,3,"Yes - other","In person",28,61,1,1,,,,,,,,,,,,,,,,,
USA,FL,2010,"12        ",Female,18,Left-Handed,157,20,159,2,Car,20,.364,,Soccer,866,791,513,,888,968,22,"Left foot",94,70,"Index finger",November,Summer,No,No,Seafood,Juice,History,7,9,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,7,6,1,2,6,4,1,5,6,11,1,0,2,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,FL,2022,"11        ",Female,16,Right-Handed,"5""2",3,130,1,Car,27,0.813,59,Other,1000,1000,1000,1000,1000,1000,50,"Right foot",5,6,"Ring finger",August,Summer,No,No,"Rice/Noodle dishes",Water,English,6,7,7,"Yes - other","Text messaging",60,60,0,2,2,5,1,1,6,7,7,4,0,4,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,"Musician or singer","Education/Youth development"
USA,FL,2019,"12        ",Female,18,Right-Handed,169,24,159,1,Car,7,.522,62,Other,1000,1000,1000,900,200,500,"23 ","Right foot",88,95,"Ring finger",August,Summer,No,No,Desserts,Other,Art,8,11,4,"Yes - broadband connection","Text messaging",100,100,20,3,8,12,4,0,8,18,24,24,2,2,Some,"Undergraduate degree",Pop,Fly,Healthy,Relative,Health
USA,FL,2019,"12        ",Male,17,Right-Handed,178,25,182,2,Car,15,0.626,49,Other,900,900,300,800,1000,1000,24,"Right foot",79,80,"Ring finger",November,Summer,Yes,No,Meat,Coffee,"Mathematics and statistics",5,10,3,"Yes - broadband connection","Cell phone",170,230,6,4,25,10,2,0,20,10,40,2,0,0,"A lot","Graduate degree",Other,Fly,Happy,Relative,Health
USA,FL,2013,"12        ",Female,16,Right-Handed,170,8,145,1,Car,30,.487,29,Other,1000,1000,500,1000,500,1000,8,"Same length",25,20,"Index finger",November,Fall,No,No,Fruit,Water,English,6,12,5,"Yes - broadband connection","Text messaging",50,50,50,10,25,20,50,0,15,50,50,5,0,10,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Other,Health
USA,FL,2019,"12        ",Male,18,Right-Handed,177.8,28,180.3,2,Car,5,0.350,43,None,800,300,100,500,900,1000,26,"Right foot",800,820,"Ring finger",November,Summer,Yes,No,Meat,Juice,History,6,12,4,"Yes - broadband connection","Text messaging",15,15,0,2,2,5,10,20,0,1,30,0,0,1,None,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Business person",Health
USA,FL,2020,"12        ",Male,17,Right-Handed,156,22,148,1,Bus,10,.336,50,Athletics,465,829,160,631,950,1000,21,"Right foot",56,52,"Index finger",August,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",6,8,4,"Yes - other","In person",2,3,0,0,14,15,10,30,5,0,50,10,0,2,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,"Sports person","Education/Youth development"
USA,FL,2015,"12        ",Male,16,Right-Handed,175,25,175,2,Car,18,0.285,38,Soccer,738,471,241,845,1000,1000,25,"Same length",82,86,"Ring finger",January,Summer,No,No,Other,Water,"Mathematics and statistics",7,10,3,"Yes - broadband connection","Text messaging",101,163,12,2,4,7,10,15,8,30,10,5,0,0,None,"Graduate degree","Rap/Hip hop","Freeze time",Rich,,Health
USA,FL,2016,"11        ",Male,18,Right-Handed,,,,1,Bus,15,,,Other,,,,,,,,,,,,March,Spring,No,No,Meat,Water,History,7,9,2,"Yes - other","In person",0,0,,,,,,,,,,,,,"Very little","Undergraduate degree",Techno/Electronic,Fly,Rich,Other,"Wildlife, animals"
USA,FL,2015,"7         ",Female,12,Ambidextrous,510,95,100,1,Car,25,1.555,70,Lacrosse,999,999,999,999,999,999,95,"Same length",300,250,"Index finger",August,Summer,No,No,"No favorite",Water,,7,11,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,3,12,0,4,0,9,3,3,2,4,4,0,1,Some,"Some college",Country,Telepathy,Famous,"Sports person","Arts, culture, sports"
USA,FL,2022,"11        ",Male,16,Left-Handed,510,weird,??,1,Car,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"12        ",Male,18,Left-Handed,174,25.8,184,1,Car,10,.308,46,Athletics,500,500,200,200,300,1000,25.2,"Right foot",82,84,"Ring finger",November,Spring,Yes,No,"No favorite",Milk,English,6,9,4,"Yes - broadband connection","Text messaging",10,15,5,1,1,6,1,24,20,37,2,0,18,0,Some,"Some college",Gospel,Invisibility,Happy,Other,Health
USA,FL,2019,"6         ",Female,11,Right-Handed,159,22,144,2,Car,15,0.464,29,Dancing,400,300,600,800,900,1000,24,"Left foot",80,70,"Index finger",August,Winter,No,No,Pizza/Pasta,Water,History,8,10,4,"Yes - broadband connection","Text messaging",15,20,32,3,30,30,0,20,20,10,50,60,0,2,Some,"Graduate degree",Pop,Fly,Happy,Teacher,Health
USA,FL,2021,"10        ",Female,16,Right-Handed,162.5,23.5,162.5,1,Car,10,5,69,None,1000,500,500,500,900,1000,23.5,,30,20,"Index finger",September,Summer,No,No,Salads,Water,Other,5,10,3,"Yes - broadband connection","Text messaging",100,100,22,0,0,0,0,0,100,100,50,0,40,1,"A lot","Some college","Rock and roll",Telepathy,Rich,"Musician or singer",Health
USA,FL,2019,"6         ",Male,12,Right-Handed,162.6," ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2019,"12        ",Male,17,Right-Handed,183,25.4,183cm,1,Car,"32 ",.438,55,Basketball,834,717,294,594,1000,1000,25.1,"Right foot",,,"Index finger",March,Summer,Yes,No,Seafood,Water,"Social studies",8,10,3,"Yes - broadband connection","In person",51,61,7,10,15,14,16,7,17,2,80,1,0,4,"A lot",Other,"Rap/Hip hop",Invisibility,Famous,Actor,"Education/Youth development"
USA,FL,2015,"12        ",Male,17,Ambidextrous,173,24,168,"1 ",Car,40,.395,51,Soccer,1000,500,1000,1000,5,5,24,"Same length",8.9,8.7,"Index finger",March,Summer,No,No,Meat,Water,English,8,,2,"Yes - broadband connection","Text messaging",75,120,5,1,10,2,14,0,4,5,4,3,1,2,Some,"Graduate degree",Country,Fly,Happy,Other,"International aid"
USA,FL,2018,"10        ",Female,15,Right-Handed,61,22.8,61,1,Car,10,0.433,30,Soccer,10,15,20,30,40,50,22.8,"Same length",22,20,"Index finger",May,Fall,Yes,No,Seafood,Water,English,5,4,5,"Yes - broadband connection","Text messaging",20,30,30,5,2,3,8,1,2,3,3,3,0,4,Some,"Graduate degree",Pop,Telepathy,Healthy,"Sports person","International aid"
USA,FL,2020,"12        ",Female,17,Right-Handed,153,21,135,2,Car,10,0.359,41,Skateboarding/Rollerblading,1000,930,728,603,1000,1000,21,"Same length",67,68,"Ring finger",June,Winter,Yes,No,Meat,Water,English,6,9,2,"Yes - broadband connection","Internet chat or instant messaging",75,103,12,3,15,30,5,6,1,10,20,0,0,4,Some,"Graduate degree",Other,Telepathy,Happy,Other,Environment
USA,FL,2014,"12        ",Male,17,Right-Handed,172,26,180,2,Car,30,.307,38,None,1000,900,700,900,1000,1000,26,"Same length",72,78,"Same length",December,Fall,No,No,Desserts,Water,"Social studies",5,8,3,"Yes - broadband connection",Other,190,100,12,2,5,10,0,10,30,5,100,2,0,2,Some,"Graduate degree",Pop,Telepathy,Happy,Politician,"International aid"
USA,FL,2017,"12        ",Male,18,Left-Handed,175,28,175,2,Car,25,0.762,86,Athletics,800,600,400,800,1000,1000,28,"Same length",90,90,"Same length",July,Summer,Yes,No,Meat,Water,English,6,9,4,"Yes - broadband connection","Text messaging",3,5,1,1,8,0,6,0,5,15,20,2,0,0,Some,"Graduate degree",Pop,"Freeze time",Famous,"Musician or singer","Arts, culture, sports"
USA,FL,2021,"12        ",Male,18,Right-Handed,178,29,180,3,Walk,0,0.288,35,"Football (American)",936,535,818,508,781,979,29,"Same length",6,6,"Ring finger",September,Summer,Yes,No,Other,Water,Other,6,9,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,45,6,2,6,2,13,1,20,15,70,0,0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Business person",Health
USA,FL,2022,"11        ",Male,16,Right-Handed,173,25,160,1,Car,20,.718,40,Basketball,890,750,1000,257,874,997,26,"Same length",25,24,"Index finger",December,Winter,No,No,Seafood,Water,"Computers and technology",7,12,5,"Yes - broadband connection","In person",8,10,3,10,3,24,2,6,1,3,24,4,0,12,None,"Graduate degree","Rap/Hip hop",Invisibility,Rich,"Business person",Health
USA,FL,2018,"6         ",Male,12,Right-Handed,5000,60,60,1,Boat,100,0.39,32,Soccer,1000,1000,1000,1000,0,1000,578,"Right foot",89,64,"Index finger",August,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",9,0,3,"Yes - other","Cell phone",0,1,100,0,10000,0,1000,10000,1000,1000,1000,1000,0,5,None,"Some college","Punk rock",Invisibility,Rich,Other,"Wildlife, animals"
USA,FL,2019,"6         ",Male,12,Right-Handed,155,25,158,3,Car,7,0.51,57,Basketball,1000,500,900,900,0,100,25,"Same length",90,70,"Index finger",December,Winter,No,Yes,Salads,Water,"Physical education",8,6,5,"Yes - other","Text messaging",20,20,4,4,4,2,1,3,1,1,2,2,1,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Famous,"Sports person",Health
USA,FL,2016,"11        ",Female,17,Right-Handed,152.4,19,154,0,Car,30,0.363,27,Dancing,642,717,1000,535,1000,824,20,"Left foot",60,50,"Index finger",May,Winter,No,No,"Rice/Noodle dishes",Juice,Other,8,10,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,5,2,0,4,6,4,3,9,2,1,10,0,3,Some,"Undergraduate degree",Other,Invisibility,Healthy,"Coach or club leader","Arts, culture, sports"
USA,FL,2019,"6         ",Female,11,Right-Handed,154,22,150,2,Car,15,0.359,45,Dancing,116,127,789,954,1000,1000,23,"Same length",18,19,"Ring finger",July,Summer,No,No,"No favorite",Water,Music,6.5,1.5,4,"Yes - other","Text messaging",20,256,5,5,1.5,1,.10,8,9,1,10,.10,0,.10,"Very little","Graduate degree",Pop,Telepathy,Healthy,"Musician or singer","Wildlife, animals"
USA,FL,2023,"11        ",Male,17,Left-Handed,172,24,139,2,Car,5,0.378,60,Basketball,487,529,449,380,380,620,23,"Right foot",60,60,"Same length",July,Winter,No,No,Meat,"Soft drink (non-caffeinated)","Physical education",9,7,3,"Yes - broadband connection","Text messaging",50,50,6,10,1,5,8,1,2,5,1,2,30,5,Some,"Less than high school","Rap/Hip hop","Super strength",Happy,"Sports person","Wildlife, animals"
USA,FL,2022,"12        ",Female,17,Right-Handed,153,25,144,2,Car,20,0.388,46,Other,,,,,,,25,"Same length",60,60,"Same length",October,Winter,Yes,Yes,Fruit,Water,Science,7,8,4,"Yes - broadband connection","Text messaging",80,192,4,6,15,2,0,0,14,3,21,1,15,5,"Very little","Graduate degree","Punk rock","Freeze time",Healthy,Friend,"International aid"
USA,FL,2021,"12        ",Male,17,Right-Handed,159.8,29,184,1,Car,15,.653,31,Athletics,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2023,"11        ",Male,17,Right-Handed,181cm,24cm,165cm,1,Bicycle,2,.232,58,Golf,200,100,250,200,600,800,24cm,"Same length",90,80,"Index finger",,Fall,No,No,Soups,Water,"Physical education",7.5,8,3,"Yes - broadband connection","In person",100,150,20,14,5,12,8,0,0,3,1,6,14,2,Some,"Undergraduate degree","Rhythm and blues (R&B)",Fly,Happy,Relative,Health
USA,FL,2018,"12        ",Female,17,Right-Handed,165,25,154,1,Car,21,.333,63,Soccer,500,500,500,500,700,700,24.5,"Right foot",70,75,"Ring finger",June,Summer,Yes,No,Desserts,Water,"Physical education",7,7,4,"Yes - other","In person",95,117,20,5,4,3,20,0,6,5,5,1,14,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,FL,2019,"11        ",Male,16,Right-Handed,172,26.5,177.5,3,Car,6,0.297,42,Other,1000,1000,1000,700,500,500,26,"Right foot",90,105,"Ring finger",April,Spring,No,No,Poultry,Water,Science,6,10,4,"Yes - broadband connection","Text messaging",15,20,"6 ",2,42,10,14,15,8,2,2,0,0,4,"A lot","Graduate degree",Other,Fly,Healthy,Other,"International aid"
USA,FL,2022,"11        ",Male,17,Right-Handed,160,108,160,1,Car,2,.7,20,Walking/Hiking,1000,1000,1000,1000,500,500,120,"Same length",100,100,"Ring finger",May,Winter,Yes,No,Meat,"Soft drink (caffeinated)","Computers and technology",7-8,2-4,4,"Yes - broadband connection","Internet chat or instant messaging",100,100,0,0,0,0,0,0,0,0,0,0,0,0,Some,"Graduate degree",Other,"Freeze time",Healthy,Friend,Health
USA,FL,2017,"12        ",Male,17,Right-Handed,173,128,171,1,Car,10,.343,37,Lacrosse,800,700,900,900,800,800,128,"Same length",100,100,"Same length",February,Summer,Yes,No,Meat,Water,English,7,9,3,"Yes - broadband connection","Text messaging",100,105,10,1,3,7,30,0,4,4,10,5,0,1,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,Relative,Health
USA,FL,2014,"12        ",Male,17,Right-Handed,172,25,172,2,Car,30,.326,37,Running/Jogging,850,850,800,900,950,960,25,"Same length",90,95,"Ring finger",July,Spring,No,No,Fruit,Water,"Social studies",6,9,5,"Yes - broadband connection","Text messaging",156,240,6,2,5,6,7,0,12,8,20,4,0,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Politician,Environment
USA,FL,2020,"12        ",Male,17,Right-Handed,188,28,183,2,Car,25,0.408,42,Running/Jogging,1000,1000,100,1000,20,750,28,"Right foot",76,80,"Index finger",October,Summer,No,No,Breads/Sandwiches,Water,"Social studies",7,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,5,0,20,10,20,2,10,10,4,2,0,2,Some,"Graduate degree",Other,Fly,Happy,Other,"Education/Youth development"
USA,FL,2016,"11        ",Female,17,Right-Handed,157,20,155,1,Car,15,0.363,36,Dancing,1000,492,497,1000,610,1000,21,"Left foot",60,70,"Ring finger",July,Fall,Yes,No,"Rice/Noodle dishes",Milk,English,8,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,5,6,14,7,1,0,20,15,21,18,0,12,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Other,"International aid"
USA,FL,2019,"12        ",Male,17,Ambidextrous,152,12,199,1,Car,29,.2,.2,Bowling,599,599,599,599,599,599,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2010,"12        ",Female,17,Right-Handed,177,24,171,1.367,Car,40,.44,,Soccer,650,650,650,,700,950,23.5,"Right foot",9.5,9.5,"Same length",February,Winter,Yes,No,Pizza/Pasta,Water,History,5,12,2,"Yes - broadband connection","Text messaging",60,65,10,.1,3,5,14,1,10,10,12,5,0,1,"A lot","Graduate degree","Punk rock",Telepathy,Happy,Friend,"Education/Youth development"
USA,FL,2022,"12        ",Female,17,Right-Handed,166,23.5,166.5,2,Walk,8,0.346,32,"Table Tennis",200,200,400,300,500,900,23.5,"Right foot",68,72,"Ring finger",June,Summer,No,No,"Rice/Noodle dishes",Water,English,6.5,7,5,"Yes - broadband connection","In person",70,100,5,1,12,0,0,1,5,2,15,0,0,0,Some,"Graduate degree",Pop,"Freeze time",Happy,Friend,"Arts, culture, sports"
USA,FL,2020,"12        ",Male,17,Right-Handed,181,28,178,2,Car,25,.378,41,Other,850,850,500,750,900,1000,28,"Same length",110,120,"Same length",March,Fall,No,No,Meat,Water,"Mathematics and statistics",7,8,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",200,300,8,1,7,5,14,1,14,1,50,2,1,1,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,"Business person",Environment
USA,FL,2021,"10        ",Male,16,Right-Handed,175,"25 ",173,2,Car,10,0.67,67,Basketball,10,10,10,10,10,10,25,"Same length",7,7,"Same length",July,Winter,No,No,Meat,Water,"Physical education",5,5,4,"Yes - broadband connection","Text messaging",100,100,0,5,5,10,30,5,3,10,4,0,40,10,"A lot","Some college","Rap/Hip hop",Invisibility,Rich,"Sports person","Arts, culture, sports"
USA,FL,2010,"11        ",Female,14,Right-Handed,70,24,75,2,Bus,30,0.316,0.41,Dancing,636,503,866,,406,326,24,"Same length",70,70,"Same length",October,Winter,No,No,Fruit,Water,"Mathematics and statistics",7,11,4,"Yes - dial-up connection","In person",0,0,39,4,7,1,2,0,5,5,4,1,0,0,Some,"Graduate degree",Pop,"Freeze time",Healthy,Other,"International aid"
USA,FL,2016,"11        ",Male,17,Right-Handed,175,26,169,1,Walk,10,.797,50,Walking/Hiking,536,530,626,530,425,516,26,"Same length",90,90,"Same length",November,Winter,No,No,"No favorite",Water,Other,9,9,5,"Yes - other","In person",0,0,5,0,3,2,2,3,4,1,3,3,0,5,Some,Other,Other,Fly,Happy,Relative,"International aid"
USA,FL,2019,"11        ",Male,16,Right-Handed,196,25,183,1,Car,9,.755,61,Basketball,600,500,800,625,300,500,24.7,"Right foot",110,120,"Ring finger",August,Winter,No,No,Meat,Water,Science,8,9,3,"Yes - broadband connection","In person",20,30,20,1,8,10,15,10,10,5,5,3,5,3,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person",Health
USA,FL,2011,"12        ",Male,18,Left-Handed,180,26,180,1,Car,6,.325,,"Martial Arts",100,900,550,,950,900,26,"Same length",85,85,"Same length",March,Winter,Yes,No,"Rice/Noodle dishes",Water,"Social studies",9,7,5,"Yes - other","In person",0,0,5,1,7,12,2,10,9,0,14,6,0,5,Some,Other,Techno/Electronic,Telepathy,Happy,Relative,Religious
USA,FL,2018,"12        ",Male,18,Right-Handed,164,24,170,1,Car,10,.20,24,"Hockey (Ice)",1000,9000,500,400,1000,1000,24,"Same length",81,84,"Ring finger",June,Winter,Yes,No,"Rice/Noodle dishes",Milk,Science,6,10,3,"Yes - broadband connection","Internet chat or instant messaging",10,15,,,,,,,,,,,,,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Rich,"Business person",Environment
USA,FL,2010,"12        ",Male,18,Right-Handed,165,25,168,1,Car,10,0.324,,Soccer,800,750,700,,800,1000,25,"Same length",100,100,"Same length",July,Fall,No,No,"Rice/Noodle dishes","Soft drink (caffeinated)",English,8,10,4,"Yes - broadband connection","Cell phone",20,20,15,14,10,3,14,10,5,2,5,10,0,5,"A lot","Undergraduate degree","Rock and roll",Telepathy,Happy,Other,"Wildlife, animals"
USA,FL,2015,"11        ",Female,18,Right-Handed,157,24,75,1,Car,8,0.464,26,Running/Jogging,1000,1000,1000,1000,250,500,24,"Same length",20,20,"Same length",September,Fall,No,No,Pizza/Pasta,Water,English,5,7,4,"Yes - broadband connection","Text messaging",15,15,4,1,1,5,4,0,3,1,2,0,25,3,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,FL,2015,"7         ",Female,12,Right-Handed,165,90,152,2,Car,30,3.962,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2022,"11        ",Female,17,Right-Handed,160,24,159,1,Car,30,0.759,74,Other,1000,860,1000,1000,96,399,25,"Same length",76,63,"Index finger",August,Fall,Yes,No,Poultry,Juice,History,5,8,6,"Yes - other","Text messaging",8,15,0,2,1,10,0,0,0,24,5,2,17,4,"Very little","Less than high school","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Wildlife, animals"
USA,FL,2018,"10        ",Female,17,Right-Handed,152.4,23.5,190,1,Car,7,5.93,39,Dancing,500,200,500,500,1000,999,24,"Left foot",73,70,"Ring finger",January,Fall,No,No,Poultry,Tea,English,7,11,3,"Yes - broadband connection","Text messaging",79,87,8,2,2,0,0,0,10,10,10,3,0,2,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,"Religious figure",Religious
USA,FL,2014,"12        ",Male,17,Left-Handed,178,26,168,3,Car,13,.302,44,Baseball/Softball,1000,1000,1000,1000,1000,1000,26,"Same length",80,80,"Same length",January,Winter,No,No,Meat,Water,English,5,4,5,"Yes - broadband connection","Text messaging",250,300,50,0,10,20,25,1,2,5,5,3,0,4,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"International aid"
USA,FL,2015,"12        ",Female,18,Right-Handed,157,22,148.5,1,Car,10,.663,48,Rowing,500,500,500,500,1000,1000,21.5,"Right foot",73,78,"Ring finger",August,Winter,No,No,"Rice/Noodle dishes",Water,Science,6,8,4,"Yes - broadband connection","In person",70,70,10,1,20,1,20,0,5,4,10,0,0,1,"A lot","Graduate degree",Other,Invisibility,Happy,"Coach or club leader",Health
USA,FL,2015,"7         ",Male,12,Right-Handed,152,80,152,1,Car,30,0.828,51,None,1000,1000,1000,1000,1000,1000,80,"Same length",200,300,"Index finger",September,Winter,No,No,Meat,Milk,Art,6,10,5,"Yes - broadband connection","Text messaging",0,0,0,0,5,4,0,2,7,4,8,7,0,2,"A lot","Some college","Punk rock","Freeze time",Healthy,"Musician or singer",Environment
USA,FL,2016,"12        ",Male,17,Right-Handed,187.5,28,191.8,1,Car,"1 ",.338,74,Swimming,0,0,0,500,1000,1000,28.5,"Left foot",10.1,10.1,"Same length",May,Summer,No,No,Seafood,Water,"Computers and technology",7,12,4,"Yes - broadband connection","Cell phone",100,140,1,6,3,0,24,5,2,2,4,0,0,1,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","International aid"
USA,FL,2018,"6         ",Male,11,Left-Handed,90,21,90,1,Bus,7,0.472,40,Soccer,1000,1000,455,1000,43,203,21,"Same length",60,60,"Same length",July,Summer,No,No,Seafood,Milk,"Mathematics and statistics",8,4,4,"Yes - other","In person",0,0,3,0,1,1,2,4,0,3,1,1,0,0,"A lot","Less than high school","Rap/Hip hop","Super strength",Healthy,"Sports person","Wildlife, animals"
USA,FL,2022,"12        ",Male,17,Right-Handed,188,28,191,1,Car,10,50,.579,"Football (American)",800,800,800,800,800,800,29,"Left foot",100,100,"Same length",April,Winter,No,No,Meat,Water,History,7,6,3,"Yes - broadband connection","Text messaging",10,10,1,1,4,5,12,1,6,4,6,0,30,4,"Very little","Some college",Country,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,FL,2023,"11        ",Male,16,Right-Handed,170,9,153,1,Car,15,0.37,37,"Football (American)",508,797,433,305,1000,1000,9,"Same length",25,30,"Ring finger",October,Winter,No,No,Meat,Water,"Physical education",8,8,4,"Yes - broadband connection","Internet chat or instant messaging",100,100,13,10,2,4,18,1,47,15,52,2,14,2,Some,"High school","Rap/Hip hop",Fly,Rich,"Sports person","Wildlife, animals"
USA,FL,2022,"11        ",Male,15,Right-Handed,183,28,172,1,Car,5,.5,10,Baseball/Softball,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2016,"12        ",Male,17,Right-Handed,177,27,172,2,Car,60,0.329,47,Basketball,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2017,"6         ",Male,12,Ambidextrous,160,24,151,3,Car,8,0.381,65,Soccer,1000,1000,1000,1000,200,500,24,"Same length",7,7.5,"Ring finger",March,Summer,No,No,Meat,Water,"Physical education",9,12,3,"Yes - broadband connection","Cell phone",2,3,0,0.5,3,6,1.5,0.5,0,0,2,0,0,0,Some,"Graduate degree",Pop,Telepathy,Happy,"Sports person",Health
USA,FL,2016,"12        ",Female,17,Right-Handed,165,19,165,1,Car,10,0.444,60,Gymnastics,400,500,500,400,600,500,21,"Left foot",8,6,"Index finger",July,Fall,No,No,Breads/Sandwiches,Water,Art,7,10,3,"Yes - broadband connection","In person",100,200,10,1,10,10,2,0,2,4,1,7,0,2,"A lot","Graduate degree",Other,Invisibility,Rich,,"Education/Youth development"
